Frame,CoMx,CoMy,CoMz
2259,-2.952288,-0.533008,1.883947
2260,-2.95688,-0.528438,1.882048
2261,-2.961657,-0.523956,1.880262
2262,-2.966689,-0.519432,1.87849
2263,-2.972045,-0.514833,1.876761
2264,-2.977597,-0.510109,1.875091
2265,-2.983369,-0.505488,1.873452
2266,-2.989209,-0.500974,1.871932
2267,-2.995211,-0.496754,1.870634
2268,-3.00131,-0.492712,1.869533
2269,-3.007492,-0.488712,1.868531
2270,-3.013776,-0.484877,1.867589
2271,-3.01988,-0.481055,1.866719
2272,-3.025683,-0.477516,1.866112
2273,-3.031137,-0.474046,1.865607
2274,-3.036512,-0.470809,1.865228
2275,-3.041992,-0.468072,1.865025
2276,-3.047589,-0.465741,1.864869
2277,-3.052955,-0.463283,1.864677
2278,-3.058325,-0.460856,1.864484
2279,-3.063901,-0.458373,1.864394
2280,-3.069583,-0.456023,1.864512
2281,-3.075327,-0.45389,1.864763
2282,-3.081146,-0.451708,1.865068
2283,-3.087077,-0.449617,1.865476
2284,-3.093078,-0.447574,1.865861
2285,-3.099278,-0.446038,1.866148
2286,-3.105311,-0.444012,1.866329
2287,-3.111345,-0.442138,1.866593
2288,-3.117361,-0.440383,1.867009
2289,-3.123268,-0.438841,1.867534
2290,-3.129082,-0.437311,1.868104
2291,-3.134837,-0.436001,1.868669
2292,-3.140387,-0.434515,1.869141
2293,-3.145767,-0.432915,1.869541
2294,-3.151045,-0.431197,1.869976
2295,-3.156254,-0.429709,1.870568
2296,-3.161431,-0.428539,1.871363
2297,-3.166502,-0.427373,1.872237
2298,-3.171383,-0.42631,1.873212
2299,-3.17612,-0.425708,1.874293
2300,-3.180722,-0.42505,1.875507
2301,-3.18512,-0.424507,1.87687
2302,-3.189496,-0.423978,1.87845
2303,-3.193726,-0.423558,1.880258
2304,-3.197619,-0.423418,1.882274
2305,-3.201235,-0.42375,1.88451
2306,-3.204743,-0.424391,1.886911
2307,-3.208413,-0.42516,1.889352
2308,-3.212444,-0.426076,1.891775
2309,-3.216943,-0.426955,1.894074
2310,-3.222059,-0.427718,1.89635
2311,-3.227373,-0.42848,1.898746
2312,-3.232522,-0.429301,1.901241
2313,-3.237449,-0.430397,1.904085
2314,-3.242251,-0.432576,1.907559
2315,-3.24685,-0.43603,1.911775
2316,-3.251237,-0.439969,1.916316
2317,-3.256006,-0.443405,1.920507
2318,-3.261454,-0.44557,1.924476
2319,-3.267488,-0.447606,1.928043
2320,-3.274216,-0.449648,1.931557
2321,-3.281307,-0.450955,1.935066
2322,-3.288174,-0.451477,1.938803
2323,-3.294427,-0.451522,1.943135
2324,-3.299958,-0.450676,1.94785
2325,-3.304889,-0.449306,1.953496
2326,-3.309601,-0.446971,1.95917
2327,-3.313988,-0.445347,1.964884
2328,-3.318791,-0.441537,1.970885
2329,-3.323905,-0.43696,1.976826
2330,-3.329268,-0.431664,1.98174
2331,-3.334679,-0.426221,1.987855
2332,-3.340144,-0.420517,1.992926
2333,-3.345493,-0.41457,1.998116
2334,-3.350731,-0.408018,2.00373
2335,-3.353846,-0.411414,1.998866
2336,-3.35662,-0.404719,2.005202
2337,-3.359471,-0.397088,2.011739
2338,-3.362605,-0.388681,2.018525
2339,-3.366245,-0.37991,2.025488
2340,-3.370406,-0.371018,2.032311
2341,-3.374901,-0.362227,2.03982
2342,-3.379661,-0.353613,2.048009
2343,-3.384535,-0.344913,2.055696
2344,-3.388718,-0.337773,2.063253
2345,-3.392473,-0.331363,2.070579
2346,-3.396953,-0.322058,2.079123
2347,-3.401603,-0.312261,2.087819
2348,-3.406338,-0.301999,2.094274
2349,-3.411094,-0.291418,2.102799
2350,-3.415859,-0.280686,2.111445
2351,-3.420617,-0.269836,2.120191
2352,-3.425354,-0.258852,2.129048
2353,-3.430099,-0.247803,2.138041
2354,-3.434874,-0.236704,2.141869
2355,-3.439661,-0.225521,2.150462
2356,-3.444438,-0.214248,2.159069
2357,-3.449217,-0.202877,2.167674
2358,-3.453978,-0.191475,2.176273
2359,-3.458774,-0.179962,2.184878
2360,-3.46352,-0.16852,2.193394
2361,-3.468297,-0.15703,2.201861
2362,-3.473112,-0.145489,2.21028
2363,-3.477959,-0.133925,2.218649
2364,-3.482822,-0.122353,2.22693
2365,-3.487697,-0.110785,2.235108
2366,-3.492567,-0.099212,2.243172
2367,-3.497451,-0.087607,2.251113
2368,-3.502356,-0.075956,2.258958
2369,-3.50725,-0.064278,2.266684
2370,-3.512114,-0.052589,2.27428
2371,-3.516929,-0.040917,2.281724
2372,-3.521712,-0.02926,2.289009
2373,-3.526467,-0.017594,2.29612
2374,-3.531207,-0.005917,2.303055
2375,-3.535964,0.005735,2.309835
2376,-3.540759,0.01736,2.316469
2377,-3.545582,0.028953,2.322944
2378,-3.550405,0.040537,2.329262
2379,-3.555249,0.0521,2.335398
2380,-3.560109,0.063642,2.341353
2381,-3.564971,0.07519,2.347109
2382,-3.569829,0.086766,2.352683
2383,-3.574748,0.098417,2.358124
2384,-3.579627,0.110047,2.363384
2385,-3.584524,0.121723,2.368491
2386,-3.589457,0.133425,2.373434
2387,-3.59441,0.14515,2.378206
2388,-3.599365,0.156874,2.382805
2389,-3.604325,0.168587,2.387222
2390,-3.60931,0.180285,2.391466
2391,-3.614306,0.191974,2.395522
2392,-3.619314,0.203652,2.399387
2393,-3.624345,0.215305,2.403066
2394,-3.629405,0.226932,2.40658
2395,-3.634482,0.238567,2.409925
2396,-3.639563,0.250199,2.4131
2397,-3.644671,0.261826,2.41609
2398,-3.649819,0.273446,2.418881
2399,-3.654997,0.285058,2.421487
2400,-3.660199,0.296675,2.423924
2401,-3.665404,0.308314,2.4262
2402,-3.670622,0.319979,2.428328
2403,-3.675868,0.33166,2.430311
2404,-3.681136,0.343351,2.432133
2405,-3.686419,0.35502,2.433792
2406,-3.691687,0.366683,2.435289
2407,-3.696986,0.37839,2.43667
2408,-3.702248,0.390045,2.437851
2409,-3.707513,0.401678,2.438874
2410,-3.712776,0.413303,2.439754
2411,-3.718035,0.42494,2.440501
2412,-3.723285,0.436598,2.441097
2413,-3.728532,0.448278,2.441552
2414,-3.733801,0.459958,2.441912
2415,-3.739077,0.471566,2.442209
2416,-3.744352,0.483127,2.442453
2417,-3.749643,0.494657,2.442641
2418,-3.755002,0.506182,2.442782
2419,-3.760442,0.51771,2.442887
2420,-3.765926,0.529218,2.44296
2421,-3.771444,0.540712,2.418739
2422,-3.77701,0.552207,2.403964
2423,-3.782608,0.563686,2.401327
2424,-3.788052,0.574553,2.398713
2425,-3.791468,0.579239,2.396106
2426,-3.79668,0.589368,2.393496
2427,-3.8022,0.600291,2.390898
2428,-3.807747,0.611086,2.388333
2429,-3.8133,0.621767,2.385793
2430,-3.818819,0.632359,2.365175
2431,-3.824319,0.642907,2.361568
2432,-3.829711,0.653196,2.357932
2433,-3.830448,0.655632,2.354309
2434,-3.835501,0.665457,2.350661
2435,-3.840529,0.675234,2.346975
2436,-3.845535,0.684995,2.343248
2437,-3.850523,0.69474,2.339461
2438,-3.855523,0.704464,2.335621
2439,-3.860557,0.714164,2.331703
2440,-3.865606,0.723899,2.327719
2441,-3.870476,0.73304,2.323699
2442,-3.87552,0.742814,2.319595
2443,-3.878921,0.749656,2.315445
2444,-3.883889,0.759268,2.311242
2445,-3.888839,0.768864,2.286718
2446,-3.893789,0.778446,2.28157
2447,-3.898736,0.788007,2.276403
2448,-3.903638,0.797519,2.271226
2449,-3.908508,0.806932,2.266004
2450,-3.913333,0.816304,2.260688
2451,-3.918138,0.825627,2.255253
2452,-3.922924,0.834896,2.249728
2453,-3.927683,0.844084,2.244152
2454,-3.932418,0.853203,2.238539
2455,-3.937164,0.862279,2.232875
2456,-3.941832,0.871261,2.227194
2457,-3.946478,0.880125,2.221486
2458,-3.951137,0.888883,2.211908
2459,-3.955797,0.89749,2.206435
2460,-3.960467,0.905966,2.200693
2461,-3.965183,0.914259,2.196169
2462,-3.969913,0.922358,2.191732
2463,-3.974637,0.930234,2.187407
2464,-3.979352,0.937904,2.183204
2465,-3.98406,0.945377,2.179079
2466,-3.988762,0.952629,2.175075
2467,-3.99344,0.959747,2.171269
2468,-3.998086,0.966746,2.167579
2469,-4.002728,0.973564,2.163967
2470,-4.007331,0.980223,2.160363
2471,-4.011914,0.986735,2.156767
2472,-4.01645,0.993036,2.153244
2473,-4.020917,0.999152,2.149823
2474,-4.02538,1.005092,2.146616
2475,-4.029852,1.010833,2.143611
2476,-4.034305,1.016375,2.140712
2477,-4.038744,1.021709,2.137852
2478,-4.043158,1.026848,2.135042
2479,-4.047595,1.031786,2.132395
2480,-4.054002,1.029287,2.129831
2481,-4.058772,1.033126,2.127375
2482,-4.063957,1.034648,2.125037
2483,-4.068987,1.037274,2.122844
2484,-4.074262,1.040039,2.120805
2485,-4.079706,1.042362,2.118867
2486,-4.084946,1.044519,2.117038
2487,-4.090103,1.046317,2.11533
2488,-4.095753,1.046838,2.113667
2489,-4.100978,1.047656,2.112099
2490,-4.106319,1.047791,2.110816
2491,-4.111661,1.047773,2.109493
2492,-4.11707,1.047368,2.108333
2493,-4.122493,1.04682,2.107422
2494,-4.128513,1.045976,2.106655
2495,-4.134981,1.045158,2.106049
2496,-4.141544,1.044211,2.105489
2497,-4.147917,1.042789,2.104778
2498,-4.154347,1.040679,2.103941
2499,-4.160985,1.038142,2.103213
2500,-4.167537,1.035401,2.102695
2501,-4.174042,1.032645,2.10232
2502,-4.180355,1.030182,2.102098
2503,-4.186442,1.0282,2.102104
2504,-4.192621,1.026586,2.10232
2505,-4.199114,1.025207,2.102628
2506,-4.205798,1.023843,2.102845
2507,-4.212406,1.022239,2.102897
2508,-4.218826,1.020415,2.102869
2509,-4.224901,1.018717,2.103005
2510,-4.230907,1.016998,2.103319
2511,-4.236767,1.015459,2.1038
2512,-4.242412,1.014299,2.104572
2513,-4.248172,1.013424,2.105424
2514,-4.254007,1.012634,2.106421
2515,-4.259686,1.011969,2.107583
2516,-4.265472,1.011151,2.108643
2517,-4.271461,1.010481,2.1096
2518,-4.277291,1.009767,2.110574
2519,-4.282395,1.009374,2.111595
2520,-4.286796,1.009015,2.112707
2521,-4.29097,1.008724,2.113964
2522,-4.295265,1.008475,2.115309
2523,-4.299668,1.008424,2.116866
2524,-4.304347,1.008727,2.11875
2525,-4.309361,1.009223,2.12079
2526,-4.314464,1.009593,2.12266
2527,-4.319302,1.009969,2.124337
2528,-4.323806,1.010539,2.126078
2529,-4.328278,1.011227,2.127865
2530,-4.332659,1.011983,2.129574
2531,-4.336672,1.012527,2.131366
2532,-4.340421,1.012816,2.133378
2533,-4.343791,1.013536,2.135712
2534,-4.346895,1.014356,2.138412
2535,-4.349739,1.015266,2.141397
2536,-4.352292,1.016394,2.144743
2537,-4.354636,1.018079,2.148454
2538,-4.357137,1.020237,2.152278
2539,-4.359675,1.022747,2.156094
2540,-4.362208,1.025093,2.15978
2541,-4.365114,1.026508,2.16333
2542,-4.368288,1.027047,2.166828
2543,-4.371461,1.026725,2.170369
2544,-4.374724,1.025482,2.173774
2545,-4.377477,1.024534,2.17714
2546,-4.380809,1.022299,2.18067
2547,-4.38451,1.019163,2.184312
2548,-4.388569,1.015168,2.188526
2549,-4.392978,1.010467,2.192915
2550,-4.397612,1.005325,2.197488
2551,-4.402512,0.999839,2.202286
2552,-4.40761,0.99407,2.207295
2553,-4.412912,0.988009,2.21071
2554,-4.417539,0.983116,2.214239
2555,-4.423073,0.976593,2.219269
2556,-4.428639,0.969908,2.224532
2557,-4.434223,0.96302,2.227898
2558,-4.439852,0.955978,2.233324
2559,-4.445577,0.948731,2.2389
2560,-4.45141,0.941243,2.242141
2561,-4.455605,0.937278,2.24568
2562,-4.460818,0.930761,2.249232
2563,-4.465213,0.925572,2.252844
2564,-4.470776,0.918372,2.256571
2565,-4.477073,0.909884,2.261827
2566,-4.483403,0.901163,2.26739
2567,-4.489783,0.892271,2.271214
2568,-4.492227,0.891748,2.275186
2569,-4.497881,0.884123,2.279264
2570,-4.503514,0.876735,2.283442
2571,-4.507972,0.872807,2.287763
2572,-4.514005,0.864941,2.293475
2573,-4.520162,0.856535,2.299407
2574,-4.526438,0.847664,2.305495
2575,-4.53287,0.838398,2.309496
2576,-4.539311,0.828816,2.315472
2577,-4.545797,0.818987,2.321591
2578,-4.552325,0.808991,2.327856
2579,-4.55891,0.79887,2.334237
2580,-4.565566,0.78863,2.340691
2581,-4.57226,0.778281,2.347199
2582,-4.578957,0.767816,2.353733
2583,-4.585649,0.757245,2.36025
2584,-4.592353,0.746597,2.366767
2585,-4.599061,0.735869,2.373285
2586,-4.605768,0.725099,2.379812
2587,-4.612489,0.714295,2.386327
2588,-4.619219,0.703471,2.392816
2589,-4.625974,0.69261,2.399254
2590,-4.632731,0.68173,2.40562
2591,-4.639487,0.670809,2.411901
2592,-4.646228,0.659838,2.418087
2593,-4.652931,0.648835,2.424192
2594,-4.6596,0.637767,2.430222
2595,-4.666252,0.626641,2.436183
2596,-4.672886,0.615484,2.442063
2597,-4.679528,0.604295,2.44782
2598,-4.686178,0.593078,2.453446
2599,-4.692907,0.581831,2.45899
2600,-4.69963,0.570536,2.464461
2601,-4.706396,0.559199,2.469868
2602,-4.713219,0.547848,2.475193
2603,-4.720116,0.536487,2.480434
2604,-4.727073,0.52513,2.485608
2605,-4.734088,0.513788,2.490741
2606,-4.741153,0.50245,2.495853
2607,-4.74827,0.491104,2.500941
2608,-4.755428,0.479745,2.505988
2609,-4.762622,0.468386,2.511
2610,-4.769851,0.457005,2.515967
2611,-4.777095,0.445606,2.5209
2612,-4.784353,0.434177,2.525787
2613,-4.791623,0.422721,2.530616
2614,-4.798903,0.411226,2.535369
2615,-4.80619,0.399697,2.540041
2616,-4.813486,0.388131,2.54463
2617,-4.820804,0.376533,2.54914
2618,-4.828121,0.364937,2.553571
2619,-4.835442,0.353352,2.557912
2620,-4.842757,0.341752,2.562152
2621,-4.850067,0.330162,2.566281
2622,-4.857356,0.318538,2.570271
2623,-4.864672,0.306986,2.57413
2624,-4.871955,0.295371,2.57783
2625,-4.879234,0.283774,2.581375
2626,-4.886516,0.272188,2.584767
2627,-4.893787,0.260594,2.587996
2628,-4.901047,0.249048,2.591074
2629,-4.90827,0.237522,2.593986
2630,-4.915457,0.225995,2.596698
2631,-4.922635,0.214486,2.599198
2632,-4.929824,0.202985,2.601505
2633,-4.937002,0.191503,2.603618
2634,-4.944161,0.180068,2.605515
2635,-4.951326,0.168706,2.607205
2636,-4.958473,0.15736,2.608664
2637,-4.965611,0.146016,2.609887
2638,-4.97279,0.134711,2.610949
2639,-4.979978,0.12342,2.611875
2640,-4.987164,0.112148,2.612658
2641,-4.994346,0.10091,2.61328
2642,-5.001539,0.089694,2.613756
2643,-5.008712,0.07851,2.614064
2644,-5.015895,0.067335,2.614224
2645,-5.023096,0.056202,2.614245
2646,-5.030305,0.045116,2.61412
2647,-5.037547,0.034139,2.613849
2648,-5.044776,0.023147,2.613418
2649,-5.052,0.012158,2.612869
2650,-5.059216,0.001177,2.612218
2651,-5.066434,-0.009793,2.611471
2652,-5.073652,-0.020755,2.610627
2653,-5.080859,-0.03172,2.609682
2654,-5.088077,-0.042686,2.608639
2655,-5.095305,-0.053642,2.607484
2656,-5.102568,-0.064597,2.606242
2657,-5.10986,-0.075534,2.60492
2658,-5.117187,-0.086452,2.603541
2659,-5.12454,-0.097335,2.602116
2660,-5.131896,-0.108171,2.596465
2661,-5.139211,-0.118994,2.594686
2662,-5.146444,-0.129806,2.592817
2663,-5.15369,-0.140643,2.590929
2664,-5.160999,-0.151513,2.589004
2665,-5.168382,-0.162435,2.586994
2666,-5.175766,-0.17327,2.584836
2667,-5.183158,-0.183998,2.582518
2668,-5.190531,-0.194583,2.580075
2669,-5.197908,-0.205143,2.577546
2670,-5.205312,-0.215658,2.574874
2671,-5.21272,-0.226115,2.572077
2672,-5.220089,-0.236669,2.569247
2673,-5.227394,-0.247207,2.566389
2674,-5.23466,-0.257707,2.563506
2675,-5.241901,-0.268182,2.560557
2676,-5.249103,-0.278634,2.557489
2677,-5.256271,-0.289059,2.554307
2678,-5.263439,-0.299474,2.551035
2679,-5.270604,-0.309862,2.547671
2680,-5.277813,-0.320143,2.544203
2681,-5.285048,-0.330318,2.540597
2682,-5.292268,-0.340476,2.536842
2683,-5.299513,-0.350544,2.532969
2684,-5.306772,-0.360609,2.529051
2685,-5.314045,-0.370644,2.52508
2686,-5.321278,-0.380651,2.521038
2687,-5.328479,-0.390659,2.51693
2688,-5.335656,-0.400665,2.512762
2689,-5.342842,-0.410654,2.508543
2690,-5.350068,-0.420566,2.504261
2691,-5.357314,-0.430445,2.499911
2692,-5.36453,-0.440262,2.495528
2693,-5.371652,-0.449949,2.491124
2694,-5.378644,-0.459516,2.474899
2695,-5.385622,-0.468998,2.469747
2696,-5.392659,-0.478447,2.464409
2697,-5.399723,-0.487717,2.45886
2698,-5.406663,-0.496725,2.453264
2699,-5.412547,-0.504091,2.447704
2700,-5.41514,-0.506659,2.442248
2701,-5.42168,-0.514906,2.425348
2702,-5.428195,-0.522801,2.414274
2703,-5.433447,-0.521917,2.409788
2704,-5.440335,-0.528952,2.405326
2705,-5.444113,-0.533971,2.401773
2706,-5.450824,-0.54141,2.397846
2707,-5.45749,-0.548335,2.394656
2708,-5.461558,-0.550376,2.391193
2709,-5.467805,-0.554563,2.387234
2710,-5.474511,-0.558629,2.382801
2711,-5.481257,-0.562486,2.378106
2712,-5.487282,-0.56276,2.373444
2713,-5.493446,-0.565588,2.369234
2714,-5.498678,-0.567337,2.365718
2715,-5.503765,-0.571109,2.36276
2716,-5.508713,-0.574757,2.359978
2717,-5.513466,-0.577478,2.35721
2718,-5.518574,-0.579713,2.354326
2719,-5.523778,-0.580547,2.351386
2720,-5.529859,-0.580011,2.348374
2721,-5.535519,-0.579752,2.345221
2722,-5.541097,-0.57983,2.341972
2723,-5.546364,-0.579651,2.338755
2724,-5.551224,-0.579854,2.335729
2725,-5.555823,-0.58,2.332917
2726,-5.560286,-0.579781,2.330378
2727,-5.564514,-0.578668,2.32841
2728,-5.568795,-0.578196,2.326584
2729,-5.57302,-0.576808,2.324756
2730,-5.577109,-0.574624,2.322888
2731,-5.581596,-0.572011,2.321038
2732,-5.586373,-0.568914,2.319188
2733,-5.590889,-0.565695,2.317303
2734,-5.595217,-0.562445,2.315387
2735,-5.599591,-0.55905,2.313509
2736,-5.603995,-0.555568,2.311771
2737,-5.608272,-0.552081,2.310212
2738,-5.612355,-0.548692,2.308919
2739,-5.616319,-0.545499,2.308047
2740,-5.620408,-0.542511,2.307595
2741,-5.624562,-0.539718,2.307255
2742,-5.628601,-0.536953,2.306711
2743,-5.632683,-0.534092,2.305999
2744,-5.637049,-0.531043,2.305296
2745,-5.641775,-0.528098,2.304848
2746,-5.646599,-0.525606,2.304757
2747,-5.651161,-0.523453,2.304846
2748,-5.655662,-0.521544,2.305049
2749,-5.6602,-0.519988,2.305399
2750,-5.664835,-0.518585,2.305717
2751,-5.669843,-0.517371,2.305815
2752,-5.675017,-0.515708,2.305779
2753,-5.680254,-0.514256,2.305917
2754,-5.685519,-0.512819,2.30622
2755,-5.691006,-0.511441,2.306738
2756,-5.696829,-0.510257,2.307496
2757,-5.702492,-0.509393,2.308612
2758,-5.708164,-0.508695,2.309843
2759,-5.71402,-0.507908,2.310996
2760,-5.719832,-0.507273,2.312177
2761,-5.725661,-0.506578,2.313383
2762,-5.731678,-0.505812,2.314528
2763,-5.737811,-0.505165,2.315607
2764,-5.744013,-0.50464,2.316673
2765,-5.75037,-0.504241,2.317754
2766,-5.756849,-0.504098,2.318934
2767,-5.763486,-0.504067,2.320379
2768,-5.770147,-0.504242,2.322094
2769,-5.776846,-0.504559,2.32395
2770,-5.783403,-0.505457,2.325915
2771,-5.789748,-0.506271,2.327981
2772,-5.795945,-0.507163,2.330179
2773,-5.802068,-0.508129,2.332546
2774,-5.808051,-0.509311,2.335088
2775,-5.813788,-0.510974,2.337816
2776,-5.819295,-0.513017,2.340689
2777,-5.824392,-0.515355,2.343759
2778,-5.829172,-0.517922,2.346991
2779,-5.833824,-0.520709,2.350387
2780,-5.83826,-0.523764,2.353896
2781,-5.84237,-0.527745,2.357503
2782,-5.846687,-0.531729,2.361312
2783,-5.851105,-0.535887,2.365308
2784,-5.855464,-0.54045,2.36944
2785,-5.860085,-0.545194,2.373635
2786,-5.864968,-0.550042,2.377886
2787,-5.869846,-0.554995,2.382244
2788,-5.874726,-0.559878,2.386717
2789,-5.879824,-0.564551,2.391199
2790,-5.885083,-0.568548,2.395751
2791,-5.89042,-0.571968,2.400394
2792,-5.895701,-0.575851,2.405252
2793,-5.901012,-0.579509,2.409981
2794,-5.906449,-0.582908,2.414751
2795,-5.911741,-0.586359,2.419622
2796,-5.91696,-0.58992,2.424592
2797,-5.921982,-0.593356,2.429741
2798,-5.92677,-0.59649,2.435091
2799,-5.931376,-0.599143,2.440579
2800,-5.934984,-0.60697,2.445649
2801,-5.938756,-0.611442,2.451299
2802,-5.942687,-0.614836,2.457051
2803,-5.94672,-0.617596,2.462856
2804,-5.95099,-0.619204,2.468873
2805,-5.955535,-0.619727,2.47493
2806,-5.960222,-0.619595,2.480763
2807,-5.964986,-0.619087,2.487135
2808,-5.969862,-0.618119,2.492985
2809,-5.971833,-0.622274,2.498777
2810,-5.975641,-0.621871,2.505382
2811,-5.979615,-0.620935,2.512083
2812,-5.983809,-0.619523,2.518865
2813,-5.988227,-0.617843,2.525716
2814,-5.992829,-0.61587,2.532666
2815,-5.997584,-0.613624,2.537511
2816,-6.002327,-0.611248,2.544531
2817,-6.007096,-0.608725,2.551698
2818,-6.011896,-0.606087,2.558977
2819,-6.016729,-0.60336,2.563246
2820,-6.021608,-0.600569,2.570398
2821,-6.026525,-0.597679,2.574449
2822,-6.029235,-0.601004,2.578714
2823,-6.0337,-0.599004,2.582758
2824,-6.036953,-0.600057,2.588913
2825,-6.040745,-0.599294,2.594885
2826,-6.044755,-0.597843,2.601016
2827,-6.048882,-0.595995,2.607241
2828,-6.053118,-0.593856,2.613542
2829,-6.057455,-0.591501,2.619893
2830,-6.06185,-0.588961,2.626229
2831,-6.066282,-0.586251,2.632531
2832,-6.070733,-0.583385,2.638795
2833,-6.075244,-0.580403,2.645001
2834,-6.079801,-0.577342,2.651136
2835,-6.084351,-0.574233,2.657191
2836,-6.088925,-0.57108,2.663151
2837,-6.093514,-0.567879,2.669017
2838,-6.098137,-0.564599,2.674786
2839,-6.102832,-0.56119,2.680471
2840,-6.107545,-0.557786,2.686064
2841,-6.112274,-0.554359,2.691593
2842,-6.116985,-0.550899,2.697035
2843,-6.121698,-0.547401,2.702377
2844,-6.126435,-0.54389,2.70762
2845,-6.131187,-0.540349,2.712758
2846,-6.135927,-0.5368,2.717782
2847,-6.140653,-0.533243,2.722681
2848,-6.145362,-0.529697,2.727443
2849,-6.150048,-0.526152,2.732059
2850,-6.15473,-0.522621,2.736516
2851,-6.159428,-0.519108,2.740805
2852,-6.164107,-0.515638,2.744928
2853,-6.16879,-0.512208,2.74886
2854,-6.173467,-0.508823,2.752591
2855,-6.178152,-0.505448,2.75614
2856,-6.182835,-0.502103,2.759518
2857,-6.187511,-0.498773,2.762692
2858,-6.192205,-0.49545,2.76568
2859,-6.196909,-0.492138,2.768507
2860,-6.201654,-0.48883,2.77121
2861,-6.206431,-0.485505,2.773784
2862,-6.211245,-0.48218,2.776227
2863,-6.216106,-0.478813,2.778566
2864,-6.220974,-0.475453,2.780763
2865,-6.225867,-0.472102,2.782829
2866,-6.230742,-0.46875,2.784777
2867,-6.235625,-0.465415,2.786613
2868,-6.24049,-0.462095,2.788334
2869,-6.245344,-0.458789,2.789918
2870,-6.250209,-0.455502,2.791369
2871,-6.255087,-0.452219,2.792697
2872,-6.260001,-0.448976,2.793905
2873,-6.264937,-0.445793,2.794987
2874,-6.2699,-0.442645,2.795944
2875,-6.274884,-0.439522,2.796781
2876,-6.279862,-0.436408,2.79749
2877,-6.284845,-0.433318,2.798069
2878,-6.289796,-0.430224,2.798534
2879,-6.294764,-0.427112,2.798884
2880,-6.29973,-0.423954,2.799115
2881,-6.30473,-0.420765,2.799192
2882,-6.309741,-0.417518,2.799087
2883,-6.314779,-0.414184,2.798817
2884,-6.319823,-0.410777,2.798408
2885,-6.324887,-0.407292,2.797865
2886,-6.329976,-0.40371,2.797182
2887,-6.335109,-0.400051,2.796354
2888,-6.340298,-0.396345,2.795387
2889,-6.345521,-0.392645,2.794309
2890,-6.350746,-0.388987,2.793105
2891,-6.356001,-0.385393,2.791771
2892,-6.361246,-0.381829,2.790357
2893,-6.366477,-0.378348,2.788888
2894,-6.371646,-0.375023,2.787342
2895,-6.376815,-0.371813,2.785727
2896,-6.382006,-0.368665,2.784073
2897,-6.38724,-0.36559,2.794258
2898,-6.392438,-0.362538,2.79866
2899,-6.397609,-0.359576,2.800548
2900,-6.402798,-0.356674,2.80112
2901,-6.408014,-0.353868,2.80087
2902,-6.41324,-0.351163,2.800016
2903,-6.418469,-0.348551,2.798742
2904,-6.423738,-0.346017,2.797144
2905,-6.429026,-0.34355,2.79525
2906,-6.434327,-0.34107,2.794875
2907,-6.43959,-0.338617,2.794373
2908,-6.444852,-0.336151,2.793789
2909,-6.450135,-0.333654,2.793057
2910,-6.455447,-0.331182,2.7921
2911,-6.460727,-0.328666,2.790941
2912,-6.465933,-0.326136,2.789644
2913,-6.471097,-0.323646,2.788212
2914,-6.476223,-0.321165,2.786665
2915,-6.481324,-0.318759,2.785017
2916,-6.486345,-0.316454,2.783314
2917,-6.491293,-0.314297,2.775096
2918,-6.496241,-0.312285,2.772806
2919,-6.49734,-0.312207,2.770499
2920,-6.502316,-0.310549,2.768156
2921,-6.507333,-0.308951,2.765755
2922,-6.51236,-0.307393,2.763284
2923,-6.51742,-0.305843,2.753496
2924,-6.522464,-0.304344,2.745295
2925,-6.526182,-0.303661,2.741958
2926,-6.529379,-0.303332,2.738735
2927,-6.534155,-0.302206,2.735637
2928,-6.538976,-0.301175,2.732601
2929,-6.542437,-0.300903,2.729635
2930,-6.547153,-0.300035,2.72667
2931,-6.551884,-0.299194,2.72363
2932,-6.556619,-0.298355,2.72052
2933,-6.561329,-0.297527,2.707734
2934,-6.566135,-0.298265,2.697422
2935,-6.570928,-0.298035,2.688717
2936,-6.576216,-0.298881,2.682048
2937,-6.58115,-0.300024,2.675752
2938,-6.586118,-0.301727,2.669831
2939,-6.591069,-0.303757,2.664207
2940,-6.596104,-0.306083,2.658983
2941,-6.601113,-0.308649,2.653917
2942,-6.606167,-0.311486,2.64904
2943,-6.611295,-0.314376,2.644375
2944,-6.615258,-0.317847,2.64039
2945,-6.620285,-0.32091,2.636097
2946,-6.624034,-0.324058,2.63284
2947,-6.628368,-0.327519,2.629009
2948,-6.632626,-0.331224,2.625422
2949,-6.636869,-0.335149,2.62179
2950,-6.641113,-0.339242,2.618235
2951,-6.645237,-0.343479,2.614612
2952,-6.649266,-0.347785,2.611005
2953,-6.653231,-0.352163,2.607424
2954,-6.657131,-0.356509,2.603847
2955,-6.66108,-0.360772,2.600362
2956,-6.665146,-0.364944,2.597018
2957,-6.669218,-0.368926,2.594019
2958,-6.673409,-0.372864,2.591057
2959,-6.67755,-0.376527,2.588316
2960,-6.681783,-0.380013,2.585661
2961,-6.686134,-0.383388,2.583075
2962,-6.690689,-0.386749,2.580627
2963,-6.695452,-0.390058,2.578264
2964,-6.700378,-0.393254,2.576053
2965,-6.705471,-0.396294,2.574009
2966,-6.710829,-0.399181,2.572093
2967,-6.716571,-0.401749,2.570271
2968,-6.722608,-0.404133,2.568615
2969,-6.729032,-0.406292,2.56707
2970,-6.735594,-0.408425,2.565538
2971,-6.742221,-0.41024,2.564081
